round,case_id,complexity,tier,tier_name,status,precision_diagnostica,apego_guias,completitud,utilidad_clinica,composite,errores_graves,alucinaciones
Final,8,moderado,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,5,3,2,3,3.25,"['Omisión de pembrolizumab como parte del tratamiento estándar actual según KEYNOTE-A18', 'No enfatiza que la cirugía radical NO es tratamiento primario en estadio IIIC1', 'No menciona la evaluación de función renal antes de cisplatino']",['Menciona posible cirugía de rescate post-QRT sin respaldo claro en las guías para estadio IIIC1']
Final,8,moderado,sonnet_norag,Sonnet 4.6,success,4,3,3,4,3.45,"['Omisión de pembrolizumab concurrente y adyuvante que es ahora estándar de tratamiento según KEYNOTE-A18', 'No menciona evaluación de función renal pre-cisplatino en enfermedad localmente avanzada', 'No enfatiza que NO se debe realizar cirugía radical como tratamiento primario en estadio IIIC1']",[]
Final,9,moderado,ft_gemma4_31b,Gemma4 31B FT,success,4,1,2,1,2.0,"['Omisión de quimioterapia base (CAPOX/FOLFOX) - el trastuzumab requiere quimioterapia en cáncer gástrico', 'No incluir pembrolizumab cuando CPS 8 califica para triplete según KEYNOTE-811', 'Dosis incorrectas de trastuzumab (4 mg/kg en lugar de 8 mg/kg carga, 6 mg/kg mantenimiento)', ""Interpretación errónea de PD-L1 CPS 8 como 'baja expresión' cuando es clínicamente significativo""]","['Pertuzumab 1 mg/kg - esta dosis no existe en las guías para cáncer gástrico', ""Afirmación de que CPS 8 indica 'baja probabilidad de beneficio' con inmunoterapia""]"
Final,9,moderado,base_gemma4_31b_rag,Gemma4 31B + RAG,success,4,3,2,2,2.8,"['Sugiere nivolumab en lugar de pembrolizumab para la combinación con trastuzumab', 'No menciona la vigilancia cardíaca obligatoria con trastuzumab', 'Omite el soporte nutricional en un paciente con pérdida del 17% del peso corporal']","['Menciona CPS ≥5 como punto de corte cuando KEYNOTE-811 usó CPS ≥1', 'Sugiere evaluación cada 8-12 semanas sin base en guías específicas']"
Final,9,moderado,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['Respuesta completamente vacía sin contenido clínico', 'No identificación de caso HER2+ que requiere terapia dirigida', 'Omisión total del tratamiento estándar actual']",[]
Final,9,moderado,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,1,0,1,0,0.5,"['Proponer resección quirúrgica curativa en enfermedad metastásica estadio IV', 'No reconocer que las metástasis hepáticas contraindican la cirugía con intención curativa', 'Omitir completamente pembrolizumab en paciente HER2+ con PD-L1 CPS ≥1', 'Clasificar incorrectamente como estadio III-IV cuando claramente es estadio IV', 'Recomendar colonoscopia en el seguimiento de cáncer gástrico']","['Proponer gastrectomía en enfermedad metastásica', 'Mencionar colonoscopia como seguimiento en cáncer gástrico', 'Afirmar que el objetivo es resección completa cuando hay metástasis irresecables', 'Citar guías de 2024 cuando las versiones citadas son anteriores']"
Final,9,moderado,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,4,2,2,3,2.7,"['Recomienda nivolumab en lugar de pembrolizumab para primera línea en HER2+/CPS≥1', 'No especifica esquemas de quimioterapia (CAPOX o FOLFOX)', 'Frecuencia de seguimiento por imagen incorrecta (6-8 semanas vs 2-3 meses)']","['Cita guías de cáncer de mama (CMCM) para cáncer gástrico', 'Dosis de nivolumab no aplicables al contexto correcto ya que debe ser pembrolizumab', ""Menciona 'quimioterapia + nivolámono' como alternativa sin respaldo en guías""]"
Final,9,moderado,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,4,2,2,3,2.7,"['No recomienda pembrolizumab en primera línea a pesar de CPS≥1 (estándar actual según KEYNOTE-811)', 'Sugiere considerar anti-PD-1 solo en progresión cuando debe ser parte del esquema inicial']",['Cita guías IMSS/SIGN 2006 que están desactualizadas y no son aplicables al manejo actual con terapias dirigidas']
Final,9,moderado,sonnet_norag,Sonnet 4.6,success,5,5,4,5,4.75,[],['Consenso Mexicano de Cáncer Gástrico (2025) - esta referencia aparece citada pero no existe en las guías proporcionadas']
Final,10,simple,ft_gemma4_31b,Gemma4 31B FT,success,2,0,1,0,0.75,"['Esquema de quimioterapia completamente incorrecto (prednisona + ciclofosfamida + vincristina no es tratamiento para LH)', 'No menciona ABVD que es el esquema estándar', 'Afirma incorrectamente que LH es de origen tímico', 'Propone 3 ciclos de QT cuando el estándar es 2 ciclos para favorable', 'Seguimiento con PET-CT cada 3 meses no es apropiado']","['LH de origen tímico (es de origen en centros germinales)', 'Esquema prednisona + ciclofosfamida + vincristina para LH', '3 ciclos de quimioterapia como estándar', 'PET-CT cada 3 meses durante tratamiento']"
Final,10,simple,base_gemma4_31b_rag,Gemma4 31B + RAG,success,5,2,2,2,2.75,"['Recomienda 4-6 ciclos ABVD sin RT como opción principal, cuando el estándar es 2 ciclos + RT para favorable', 'No menciona el enfoque PET-adaptado que es el estándar de cuidado actual', 'Sugiere BEACOPP como alternativa en estadio favorable, lo cual es inapropiado']","['VSG ≤30 mm/h como criterio (el criterio real es <50 mm/h sin síntomas B)', 'BEACOPP como alternativa válida para estadio temprano favorable']"
Final,10,simple,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['Falta completa de respuesta al caso clínico', 'No identificación del diagnóstico de linfoma de Hodgkin', 'No proporcionar ningún plan terapéutico']",[]
Final,10,simple,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,0,0,0,0,0.0,"['Falla completa en proporcionar el diagnóstico y estadificación', 'No identifica el caso como linfoma de Hodgkin estadio IIA favorable', 'No proporciona ningún plan terapéutico', 'Bucle cognitivo que impide completar la respuesta']",[]
Final,10,simple,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,4,1,2,1,2.0,"['Recomienda radioterapia de campo completo (CFRT) que está obsoleta y aumenta toxicidad', 'Dosis de RT incorrecta: sugiere 30-36 Gy cuando debe ser 20 Gy para enfermedad favorable', 'No menciona PET-CT interino (PET-2) que es estándar para terapia adaptada', 'No especifica que son solo 2 ciclos de ABVD en enfermedad favorable']","['CFRT es superior a PFRT en supervivencia global - información no respaldada para LH estadio temprano favorable', 'Menciona BEACOPP como opción inicial cuando solo se usa si PET-2 positivo', ""VSG 18 mm/h como 'elevada' cuando es normal y criterio de favorable (<50)""]"
Final,10,simple,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,4,2,2,2,2.5,"['No menciona PET-2 interino que es mandatorio en tratamiento PET-adaptado actual', 'Sugiere 2-4 ciclos ABVD sin criterios claros cuando el estándar es 2 ciclos + evaluación PET', 'No especifica dosis de radioterapia (20 Gy es el estándar)', 'No menciona preservación de fertilidad en mujer joven']","[""Menciona 'radioterapia de campo completo' que no es el estándar actual (debería ser ISRT/IFRT)"", ""Habla de 'estrategia de escalada/desescalada' sin explicar criterios específicos""]"
Final,10,simple,sonnet_norag,Sonnet 4.6,success,5,4,4,5,4.45,[],[]
Final,11,complejo,ft_gemma4_31b,Gemma4 31B FT,success,3,2,2,2,2.25,"['Recomienda radioterapia cerebral sin especificar SRS, cuando para 3 lesiones la SRS es preferible según guías actuales', 'No menciona inmunoterapia combinada como primera opción, que es el estándar actual para melanoma con metástasis cerebrales', 'No considera el impacto de los síntomas neurológicos (hemiparesia) en la urgencia del tratamiento']","[""Menciona 'metástasis cerebrales de alto riesgo (≥2 cm)' como criterio de las guías NCCN 2024, pero esta categorización específica no aparece en las referencias proporcionadas""]"
Final,11,complejo,base_gemma4_31b_rag,Gemma4 31B + RAG,success,3,2,2,2,2.25,"['No prioriza inmunoterapia combinada como primera opción según evidencia actual para metástasis cerebrales', 'Sugiere cirugía para lesión de 2.5 cm cuando SRS sería apropiada para las 3 lesiones', 'No menciona el manejo crítico de corticoesteroides y su interferencia con inmunoterapia']","[""Afirma que los inhibidores BRAF/MEK tienen 'penetración superior a través de la barrera hematoencefálica' comparado con quimioterapia, cuando la comparación relevante es con inmunoterapia"", 'Sugiere radioterapia después de cirugía sin justificación clara cuando SRS sería suficiente']"
Final,11,complejo,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['Ausencia total de respuesta clínica', 'No identificación de un caso de melanoma metastásico con metástasis cerebrales sintomáticas', 'No reconocimiento de la urgencia del tratamiento en un paciente con síntomas neurológicos']",[]
Final,11,complejo,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,4,2,3,2,2.75,"['Dosis incorrectas de nivolumab (150 mg/semana) e ipilimumab (3 mg/semana)', 'Dosis incorrecta de dabrafenib (150 mg/día en lugar de 150 mg c/12h)', 'Dosis incorrecta de trametinib (2 mg/semana en lugar de 2 mg/día)', 'No prioriza correctamente inmunoterapia combinada como primera línea', ""Menciona '1 mg/semana (paliativismo)' sin sentido clínico""]","['Cita guías ESMO 2024 y NCCN 2026 que no existen en las referencias proporcionadas', ""Menciona 'IMSS México 2025' para melanoma cuando las referencias IMSS no cubren específicamente melanoma metastásico"", ""Inventa un protocolo de 'paliativismo' con dosis sin sentido""]"
Final,11,complejo,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,3,2,2,2,2.25,"['Recomienda inhibidores BRAF/MEK como primera línea cuando las guías actuales favorecen inmunoterapia combinada para metástasis cerebrales', 'No menciona el manejo con corticoesteroides mínimos necesarios', ""Error tipográfico en 'BRAF V60GES' que podría causar confusión""]","[""Menciona 'enfermedad oligometastásica' cuando el paciente tiene enfermedad claramente politmetastásica"", 'Sugiere que SBRT es principalmente para reducir síntomas cuando también tiene intención de control local']"
Final,11,complejo,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,4,2,3,3,2.95,"['Prioriza cirugía sobre SRS para metástasis cerebrales múltiples, cuando las guías actuales favorecen SRS', 'No menciona nivolumab + ipilimumab como primera opción específica según guías actuales para melanoma con metástasis cerebrales', 'No advierte sobre la interferencia de corticosteroides con inmunoterapia']","['Cita CMCM 2025 (Consenso Cáncer Mama México) para manejo de radioterapia cerebral en melanoma, cuando este consenso es específico para cáncer de mama']"
Final,11,complejo,sonnet_norag,Sonnet 4.6,success,5,3,4,5,4.15,['No recomienda nivolumab + ipilimumab como primera opción según las guías más actuales para melanoma con metástasis cerebrales'],['Consenso Mexicano de Cáncer de Melanoma 2025 - este documento no existe en las referencias proporcionadas y parece ser inventado']
Final,12,complejo,ft_gemma4_31b,Gemma4 31B FT,success,3,1,1,1,1.5,"['Recomienda citorreducción primaria con PCI 18, cuando las guías actuales favorecen quimioterapia neoadyuvante para PCI >12-15', 'No menciona el tratamiento de mantenimiento con olaparib, que es estándar en pacientes BRCA mutadas', 'Omite el esquema de quimioterapia estándar carboplatino-paclitaxel']","['Afirma que PCI <20 es criterio para citorreducción primaria según NCCN 2024, lo cual no está respaldado en las guías']"
Final,12,complejo,base_gemma4_31b_rag,Gemma4 31B + RAG,success,3,2,2,2,2.25,"['Propone cirugía primaria con PCI 18, cuando el estándar es quimioterapia neoadyuvante', 'No menciona la secuencia estándar: 3 ciclos neoadyuvantes → cirugía de intervalo → 3 ciclos adicionales', 'No especifica el esquema carboplatino + paclitaxel']","['No se identificaron alucinaciones específicas, pero hay omisiones significativas de información estándar']"
Final,12,complejo,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['No identificar un caso claro de cáncer de ovario avanzado BRCA mutado', 'No proporcionar ningún plan terapéutico', 'Citar una guía no relacionada con el caso']",[]
Final,12,complejo,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,1,0,1,0,0.5,"['Diagnóstico incorrecto: no identifica carcinoma seroso de alto grado de ovario estadio IIIC', 'Recomienda cirugía primaria con PCI 18 cuando está indicada quimioterapia neoadyuvante', 'No reconoce la importancia del BRCA1 patogénico para el tratamiento', 'Ignora el estándar de mantenimiento con olaparib en pacientes BRCA mutadas']","['Cita guías de cáncer apendicular para un caso de cáncer de ovario', ""Menciona 'laparoscopía de segunda vista' que no es el término correcto"", ""Sugiere múltiples combinaciones confusas de 'paclitaxel + cisplatin + paclitaxel + paclitaxel' sin sentido clínico""]"
Final,12,complejo,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,3,2,2,2,2.25,"['No recomienda quimioterapia neoadyuvante para PCI 18, lo cual es estándar de cuidado', 'Sugiere cirugía primaria agresiva con PCI 18, cuando las guías recomiendan neoadyuvancia', 'No especifica la duración del mantenimiento con inhibidores PARP (2 años según SOLO-1)']","['Afirma que PCI >15 no contraindica la cirugía, cuando en realidad indica preferencia por neoadyuvancia', 'Cita guías de cáncer de mama (CMCM) para un caso de ovario']"
Final,12,complejo,base_gemma4_26b_moe_rag,Gemma4 26B MoE + RAG,success,3,2,2,2,2.25,"['Recomendar cirugía de citorreducción primaria con PCI 18 cuando el estándar es quimioterapia neoadyuvante', 'No mencionar el esquema específico carboplatino-paclitaxel', 'Omitir la cirugía de intervalo post-neoadyuvancia']","[""Afirma que PCI 18 indica enfermedad de extensión 'moderada-alta' cuando en realidad es alta y contraindica cirugía primaria""]"
Final,12,complejo,sonnet_norag,Sonnet 4.6,success,5,4,4,5,4.45,[],[]
Final,13,simple,ft_gemma4_31b,Gemma4 31B FT,success,3,2,1,1,1.8,"['No menciona la necesidad de disección ganglionar central profiláctica', 'Omite completamente el tratamiento con yodo radioactivo postoperatorio', 'No menciona la supresión de TSH con levotiroxina', 'No estratifica el riesgo para determinar intensidad del tratamiento']","[""Cita 'Consenso Cancer Mama Mexico 2025' para un caso de cáncer de tiroides"", ""Menciona que la guía ESMO 2011 aborda 'enfermedad tiroidea de bajo grado' sin evidencia de esta terminología"", ""La nota final sobre 'no contener información sobre dosis' es incorrecta ya que debería incluir información sobre levotiroxina y RAI""]"
Final,13,simple,base_gemma4_31b_rag,Gemma4 31B + RAG,success,4,3,2,3,3.0,"['No menciona el mapeo ganglionar cervical central intraoperatorio', 'Omite la estratificación de riesgo ATA postquirúrgica', 'No especifica el manejo con levotiroxina ni los niveles objetivo de TSH']",[]
Final,13,simple,ft_gptoss_20b,GPT-oss 20B FT,success,0,0,0,0,0.0,"['No proporciona ningún diagnóstico ni plan de manejo para un caso confirmado de carcinoma papilar de tiroides', 'Falla completa en reconocer la urgencia de manejo de un Bethesda VI']",[]
Final,13,simple,base_gptoss_20b_rag,GPT-oss 20B + RAG,success,0,0,0,0,0.0,"['Fallo completo en proporcionar una respuesta coherente', 'No identificación del diagnóstico de carcinoma papilar de tiroides', 'Ausencia total de plan de manejo', 'Texto corrupto y repetitivo que indica mal funcionamiento del sistema']",['El análisis inicial menciona considerar hemithyroidectomy para tumores <1cm cuando el caso presenta un tumor de 2.2cm']
Final,13,simple,ft_gemma4_26b_moe,Gemma4 26B MoE FT,success,4,2,2,2,2.5,"['Recomienda lobectomía como opción válida para tumor de 2.2 cm (debe ser tiroidectomía total)', 'No menciona la necesidad de mapeo ganglionar central intraoperatorio', 'Omite la evaluación y tratamiento con yodo radioactivo postoperatorio', 'No estratifica el riesgo según ATA para guiar el manejo posterior']","[""Menciona 'carcinoma papilar con células de Clara' que no es una variante reconocida"", 'Afirma que lobectomía es opción para tumores <4 cm según NCCN (incorrecto, es <1 cm)', 'Cita el Consenso Mexicano de Cáncer de Mama que no es relevante para cáncer de tiroides']"
